ID;Geslacht;Herkomstgroepering;Immigratiemotief;Immigrantencohort;Woongemeente;Perioden;AantalAllochtoneImmigrantenTotaal_1;PersonenMetWerkOfUitkeringTotaal_2;WerkzamePersonen_3;PersonenMetEenUitkering_4
1290;Totaal mannen en vrouwen;0;Totaal immigratiemotieven;Allochtone immigranten, cohort 2001;Heerlen;2001, vrijdag 28 september;0.5;29.2;22.2;7.8
1291;Totaal mannen en vrouwen;0;Totaal immigratiemotieven;Allochtone immigranten, cohort 2001;Heerlen;2002, vrijdag 27 september;0.4;41.6;26.0;16.3
1292;Totaal mannen en vrouwen;0;Totaal immigratiemotieven;Allochtone immigranten, cohort 2001;Heerlen;2003, vrijdag 26 september;0.4;46.5;27.9;20.2
1293;Totaal mannen en vrouwen;0;Totaal immigratiemotieven;Allochtone immigranten, cohort 2001;Heerlen;2004, vrijdag 24 september;0.4;51.7;30.1;23.9
1294;Totaal mannen en vrouwen;0;Totaal immigratiemotieven;Allochtone immigranten, cohort 2001;Heerlen;2005, vrijdag 30 september;0.3;51.2;29.1;23.8
1295;Totaal mannen en vrouwen;0;Totaal immigratiemotieven;Allochtone immigranten, cohort 2001;Heerlen;2006, vrijdag 29 september;0.3;57.5;35.9;24.1
1296;Totaal mannen en vrouwen;0;Totaal immigratiemotieven;Allochtone immigranten, cohort 2001;Den Helder;1999, vrijdag 24 september;;;;
1297;Totaal mannen en vrouwen;0;Totaal immigratiemotieven;Allochtone immigranten, cohort 2001;Den Helder;2000, vrijdag 29 september;;;;
1298;Totaal mannen en vrouwen;0;Totaal immigratiemotieven;Allochtone immigranten, cohort 2001;Den Helder;2001, vrijdag 28 september;0.4;34.8;22.7;13.4
1299;Totaal mannen en vrouwen;0;Totaal immigratiemotieven;Allochtone immigranten, cohort 2001;Den Helder;2002, vrijdag 27 september;0.3;47.7;30.3;19.8
1300;Totaal mannen en vrouwen;0;Totaal immigratiemotieven;Allochtone immigranten, cohort 2001;Den Helder;2003, vrijdag 26 september;0.3;55.2;35.5;22.7
1301;Totaal mannen en vrouwen;0;Totaal immigratiemotieven;Allochtone immigranten, cohort 2001;Den Helder;2004, vrijdag 24 september;0.3;59.1;36.4;26.4
1302;Totaal mannen en vrouwen;0;Totaal immigratiemotieven;Allochtone immigranten, cohort 2001;Den Helder;2005, vrijdag 30 september;0.3;55.0;36.4;22.9
1303;Totaal mannen en vrouwen;0;Totaal immigratiemotieven;Allochtone immigranten, cohort 2001;Den Helder;2006, vrijdag 29 september;0.2;68.9;46.1;28.2
1304;Totaal mannen en vrouwen;0;Totaal immigratiemotieven;Allochtone immigranten, cohort 2001;Helmond;1999, vrijdag 24 september;;;;
1305;Totaal mannen en vrouwen;0;Totaal immigratiemotieven;Allochtone immigranten, cohort 2001;Helmond;2000, vrijdag 29 september;;;;
1306;Totaal mannen en vrouwen;0;Totaal immigratiemotieven;Allochtone immigranten, cohort 2001;Helmond;2001, vrijdag 28 september;0.4;42.7;36.7;6.7
1307;Totaal mannen en vrouwen;0;Totaal immigratiemotieven;Allochtone immigranten, cohort 2001;Helmond;2002, vrijdag 27 september;0.4;51.7;41.3;12.8
1308;Totaal mannen en vrouwen;0;Totaal immigratiemotieven;Allochtone immigranten, cohort 2001;Helmond;2003, vrijdag 26 september;0.4;53.8;43.8;11.6
1309;Totaal mannen en vrouwen;0;Totaal immigratiemotieven;Allochtone immigranten, cohort 2001;Helmond;2004, vrijdag 24 september;0.4;55.4;42.6;14.5
1310;Totaal mannen en vrouwen;0;Totaal immigratiemotieven;Allochtone immigranten, cohort 2001;Helmond;2005, vrijdag 30 september;0.3;64.0;47.9;17.4
1311;Totaal mannen en vrouwen;0;Totaal immigratiemotieven;Allochtone immigranten, cohort 2001;Helmond;2006, vrijdag 29 september;0.3;73.3;55.7;22.3
1312;Totaal mannen en vrouwen;0;Totaal immigratiemotieven;Allochtone immigranten, cohort 2001;Hengelo (O.);1999, vrijdag 24 september;;;;
1313;Totaal mannen en vrouwen;0;Totaal immigratiemotieven;Allochtone immigranten, cohort 2001;Hengelo (O.);2000, vrijdag 29 september;;;;
1314;Totaal mannen en vrouwen;0;Totaal immigratiemotieven;Allochtone immigranten, cohort 2001;Hengelo (O.);2001, vrijdag 28 september;0.3;37.0;31.2;8.9
1315;Totaal mannen en vrouwen;0;Totaal immigratiemotieven;Allochtone immigranten, cohort 2001;Hengelo (O.);2002, vrijdag 27 september;0.3;49.3;38.8;14.6
1316;Totaal mannen en vrouwen;0;Totaal immigratiemotieven;Allochtone immigranten, cohort 2001;Hengelo (O.);2003, vrijdag 26 september;0.3;55.2;39.3;18.5
1317;Totaal mannen en vrouwen;0;Totaal immigratiemotieven;Allochtone immigranten, cohort 2001;Hengelo (O.);2004, vrijdag 24 september;0.3;64.0;45.0;21.3
1318;Totaal mannen en vrouwen;0;Totaal immigratiemotieven;Allochtone immigranten, cohort 2001;Hengelo (O.);2005, vrijdag 30 september;0.2;63.0;42.8;22.6
1319;Totaal mannen en vrouwen;0;Totaal immigratiemotieven;Allochtone immigranten, cohort 2001;Hengelo (O.);2006, vrijdag 29 september;0.2;68.9;46.8;27.9
1320;Totaal mannen en vrouwen;0;Totaal immigratiemotieven;Allochtone immigranten, cohort 2001;'s-Hertogenbosch;1999, vrijdag 24 september;;;;
1321;Totaal mannen en vrouwen;0;Totaal immigratiemotieven;Allochtone immigranten, cohort 2001;'s-Hertogenbosch;2000, vrijdag 29 september;;;;
1322;Totaal mannen en vrouwen;0;Totaal immigratiemotieven;Allochtone immigranten, cohort 2001;'s-Hertogenbosch;2001, vrijdag 28 september;0.6;37.7;33.3;5.3
1323;Totaal mannen en vrouwen;0;Totaal immigratiemotieven;Allochtone immigranten, cohort 2001;'s-Hertogenbosch;2002, vrijdag 27 september;0.6;49.5;40.9;9.4
1324;Totaal mannen en vrouwen;0;Totaal immigratiemotieven;Allochtone immigranten, cohort 2001;'s-Hertogenbosch;2003, vrijdag 26 september;0.4;59.5;46.0;15.9
1325;Totaal mannen en vrouwen;0;Totaal immigratiemotieven;Allochtone immigranten, cohort 2001;'s-Hertogenbosch;2004, vrijdag 24 september;0.4;63.8;46.2;22.1
1326;Totaal mannen en vrouwen;0;Totaal immigratiemotieven;Allochtone immigranten, cohort 2001;'s-Hertogenbosch;2005, vrijdag 30 september;0.4;75.1;53.0;24.9
1327;Totaal mannen en vrouwen;0;Totaal immigratiemotieven;Allochtone immigranten, cohort 2001;'s-Hertogenbosch;2006, vrijdag 29 september;0.3;78.1;55.1;27.4
1328;Totaal mannen en vrouwen;0;Totaal immigratiemotieven;Allochtone immigranten, cohort 2001;Hilversum;1999, vrijdag 24 september;;;;
1329;Totaal mannen en vrouwen;0;Totaal immigratiemotieven;Allochtone immigranten, cohort 2001;Hilversum;2000, vrijdag 29 september;;;;
1330;Totaal mannen en vrouwen;0;Totaal immigratiemotieven;Allochtone immigranten, cohort 2001;Hilversum;2001, vrijdag 28 september;0.6;40.2;39.5;
1331;Totaal mannen en vrouwen;0;Totaal immigratiemotieven;Allochtone immigranten, cohort 2001;Hilversum;2002, vrijdag 27 september;0.6;51.2;46.9;6.0
1332;Totaal mannen en vrouwen;0;Totaal immigratiemotieven;Allochtone immigranten, cohort 2001;Hilversum;2003, vrijdag 26 september;0.5;58.6;48.7;11.5
1333;Totaal mannen en vrouwen;0;Totaal immigratiemotieven;Allochtone immigranten, cohort 2001;Hilversum;2004, vrijdag 24 september;0.4;61.9;50.0;13.6
1334;Totaal mannen en vrouwen;0;Totaal immigratiemotieven;Allochtone immigranten, cohort 2001;Hilversum;2005, vrijdag 30 september;0.4;65.8;51.1;16.8
1335;Totaal mannen en vrouwen;0;Totaal immigratiemotieven;Allochtone immigranten, cohort 2001;Hilversum;2006, vrijdag 29 september;0.3;69.1;56.0;15.7
1336;Totaal mannen en vrouwen;0;Totaal immigratiemotieven;Allochtone immigranten, cohort 2001;Hoogeveen;1999, vrijdag 24 september;;;;
1337;Totaal mannen en vrouwen;0;Totaal immigratiemotieven;Allochtone immigranten, cohort 2001;Hoogeveen;2000, vrijdag 29 september;;;;
1338;Totaal mannen en vrouwen;0;Totaal immigratiemotieven;Allochtone immigranten, cohort 2001;Hoogeveen;2001, vrijdag 28 september;0.1;23.2;17.1;
1339;Totaal mannen en vrouwen;0;Totaal immigratiemotieven;Allochtone immigranten, cohort 2001;Hoogeveen;2002, vrijdag 27 september;0.1;33.8;22.5;
1340;Totaal mannen en vrouwen;0;Totaal immigratiemotieven;Allochtone immigranten, cohort 2001;Hoogeveen;2003, vrijdag 26 september;0.1;41.7;30.0;
1341;Totaal mannen en vrouwen;0;Totaal immigratiemotieven;Allochtone immigranten, cohort 2001;Hoogeveen;2004, vrijdag 24 september;0.1;51.9;30.8;25.0
1342;Totaal mannen en vrouwen;0;Totaal immigratiemotieven;Allochtone immigranten, cohort 2001;Hoogeveen;2005, vrijdag 30 september;0.1;54.7;34.0;28.3
1343;Totaal mannen en vrouwen;0;Totaal immigratiemotieven;Allochtone immigranten, cohort 2001;Hoogeveen;2006, vrijdag 29 september;0.1;63.6;38.2;30.9
1344;Totaal mannen en vrouwen;0;Totaal immigratiemotieven;Allochtone immigranten, cohort 2001;Hoorn;1999, vrijdag 24 september;;;;
1345;Totaal mannen en vrouwen;0;Totaal immigratiemotieven;Allochtone immigranten, cohort 2001;Hoorn;2000, vrijdag 29 september;;;;
1346;Totaal mannen en vrouwen;0;Totaal immigratiemotieven;Allochtone immigranten, cohort 2001;Hoorn;2001, vrijdag 28 september;0.2;48.2;41.2;7.9
1347;Totaal mannen en vrouwen;0;Totaal immigratiemotieven;Allochtone immigranten, cohort 2001;Hoorn;2002, vrijdag 27 september;0.2;60.5;44.6;17.2
1348;Totaal mannen en vrouwen;0;Totaal immigratiemotieven;Allochtone immigranten, cohort 2001;Hoorn;2003, vrijdag 26 september;0.2;66.2;47.4;20.6
1349;Totaal mannen en vrouwen;0;Totaal immigratiemotieven;Allochtone immigranten, cohort 2001;Hoorn;2004, vrijdag 24 september;0.2;67.1;50.2;17.8
1350;Totaal mannen en vrouwen;0;Totaal immigratiemotieven;Allochtone immigranten, cohort 2001;Hoorn;2005, vrijdag 30 september;0.2;69.6;48.7;22.3
1351;Totaal mannen en vrouwen;0;Totaal immigratiemotieven;Allochtone immigranten, cohort 2001;Hoorn;2006, vrijdag 29 september;0.2;75.6;56.9;22.0
1352;Totaal mannen en vrouwen;0;Totaal immigratiemotieven;Allochtone immigranten, cohort 2001;Kerkrade;1999, vrijdag 24 september;;;;
1353;Totaal mannen en vrouwen;0;Totaal immigratiemotieven;Allochtone immigranten, cohort 2001;Kerkrade;2000, vrijdag 29 september;;;;
1354;Totaal mannen en vrouwen;0;Totaal immigratiemotieven;Allochtone immigranten, cohort 2001;Kerkrade;2001, vrijdag 28 september;0.2;21.5;16.7;6.1
1355;Totaal mannen en vrouwen;0;Totaal immigratiemotieven;Allochtone immigranten, cohort 2001;Kerkrade;2002, vrijdag 27 september;0.2;31.2;21.4;10.2
1356;Totaal mannen en vrouwen;0;Totaal immigratiemotieven;Allochtone immigranten, cohort 2001;Kerkrade;2003, vrijdag 26 september;0.2;35.8;22.1;15.7
1357;Totaal mannen en vrouwen;0;Totaal immigratiemotieven;Allochtone immigranten, cohort 2001;Kerkrade;2004, vrijdag 24 september;0.2;41.8;23.1;21.4
1358;Totaal mannen en vrouwen;0;Totaal immigratiemotieven;Allochtone immigranten, cohort 2001;Kerkrade;2005, vrijdag 30 september;0.2;42.4;23.6;23.6
1359;Totaal mannen en vrouwen;0;Totaal immigratiemotieven;Allochtone immigranten, cohort 2001;Kerkrade;2006, vrijdag 29 september;0.2;45.7;25.8;21.9
1360;Totaal mannen en vrouwen;0;Totaal immigratiemotieven;Allochtone immigranten, cohort 2001;Leeuwarden;1999, vrijdag 24 september;;;;
1361;Totaal mannen en vrouwen;0;Totaal immigratiemotieven;Allochtone immigranten, cohort 2001;Leeuwarden;2000, vrijdag 29 september;;;;
1362;Totaal mannen en vrouwen;0;Totaal immigratiemotieven;Allochtone immigranten, cohort 2001;Leeuwarden;2001, vrijdag 28 september;0.7;30.2;23.4;7.2
1363;Totaal mannen en vrouwen;0;Totaal immigratiemotieven;Allochtone immigranten, cohort 2001;Leeuwarden;2002, vrijdag 27 september;0.6;35.3;25.3;10.8
1364;Totaal mannen en vrouwen;0;Totaal immigratiemotieven;Allochtone immigranten, cohort 2001;Leeuwarden;2003, vrijdag 26 september;0.5;44.6;27.3;18.3
1365;Totaal mannen en vrouwen;0;Totaal immigratiemotieven;Allochtone immigranten, cohort 2001;Leeuwarden;2004, vrijdag 24 september;0.5;49.2;30.8;20.7
1366;Totaal mannen en vrouwen;0;Totaal immigratiemotieven;Allochtone immigranten, cohort 2001;Leeuwarden;2005, vrijdag 30 september;0.4;56.1;33.1;26.6
1367;Totaal mannen en vrouwen;0;Totaal immigratiemotieven;Allochtone immigranten, cohort 2001;Leeuwarden;2006, vrijdag 29 september;0.3;63.7;40.1;29.2
1368;Totaal mannen en vrouwen;0;Totaal immigratiemotieven;Allochtone immigranten, cohort 2001;Leiden;1999, vrijdag 24 september;;;;
1369;Totaal mannen en vrouwen;0;Totaal immigratiemotieven;Allochtone immigranten, cohort 2001;Leiden;2000, vrijdag 29 september;;;;
1370;Totaal mannen en vrouwen;0;Totaal immigratiemotieven;Allochtone immigranten, cohort 2001;Leiden;2001, vrijdag 28 september;1.3;30.6;28.6;2.5
1371;Totaal mannen en vrouwen;0;Totaal immigratiemotieven;Allochtone immigranten, cohort 2001;Leiden;2002, vrijdag 27 september;1.2;39.1;33.6;6.3
1372;Totaal mannen en vrouwen;0;Totaal immigratiemotieven;Allochtone immigranten, cohort 2001;Leiden;2003, vrijdag 26 september;1.0;43.9;36.4;8.3
1373;Totaal mannen en vrouwen;0;Totaal immigratiemotieven;Allochtone immigranten, cohort 2001;Leiden;2004, vrijdag 24 september;0.9;46.9;37.9;9.3
1374;Totaal mannen en vrouwen;0;Totaal immigratiemotieven;Allochtone immigranten, cohort 2001;Leiden;2005, vrijdag 30 september;0.8;51.0;42.1;10.9
1375;Totaal mannen en vrouwen;0;Totaal immigratiemotieven;Allochtone immigranten, cohort 2001;Leiden;2006, vrijdag 29 september;0.7;55.6;45.2;12.3
1376;Totaal mannen en vrouwen;0;Totaal immigratiemotieven;Allochtone immigranten, cohort 2001;Leidschendam-Voorburg;1999, vrijdag 24 september;;;;
1377;Totaal mannen en vrouwen;0;Totaal immigratiemotieven;Allochtone immigranten, cohort 2001;Leidschendam-Voorburg;2000, vrijdag 29 september;;;;
1378;Totaal mannen en vrouwen;0;Totaal immigratiemotieven;Allochtone immigranten, cohort 2001;Leidschendam-Voorburg;2001, vrijdag 28 september;;;;
1379;Totaal mannen en vrouwen;0;Totaal immigratiemotieven;Allochtone immigranten, cohort 2001;Leidschendam-Voorburg;2002, vrijdag 27 september;0.5;54.1;42.2;12.8
1380;Totaal mannen en vrouwen;0;Totaal immigratiemotieven;Allochtone immigranten, cohort 2001;Leidschendam-Voorburg;2003, vrijdag 26 september;0.5;57.4;43.9;14.8
1381;Totaal mannen en vrouwen;0;Totaal immigratiemotieven;Allochtone immigranten, cohort 2001;Leidschendam-Voorburg;2004, vrijdag 24 september;0.4;56.3;40.5;18.1
1382;Totaal mannen en vrouwen;0;Totaal immigratiemotieven;Allochtone immigranten, cohort 2001;Leidschendam-Voorburg;2005, vrijdag 30 september;0.4;59.1;43.2;17.9
1383;Totaal mannen en vrouwen;0;Totaal immigratiemotieven;Allochtone immigranten, cohort 2001;Leidschendam-Voorburg;2006, vrijdag 29 september;0.3;61.9;43.6;21.5
1384;Totaal mannen en vrouwen;0;Totaal immigratiemotieven;Allochtone immigranten, cohort 2001;Lelystad;1999, vrijdag 24 september;;;;
1385;Totaal mannen en vrouwen;0;Totaal immigratiemotieven;Allochtone immigranten, cohort 2001;Lelystad;2000, vrijdag 29 september;;;;
1386;Totaal mannen en vrouwen;0;Totaal immigratiemotieven;Allochtone immigranten, cohort 2001;Lelystad;2001, vrijdag 28 september;0.4;37.3;30.4;8.3
1387;Totaal mannen en vrouwen;0;Totaal immigratiemotieven;Allochtone immigranten, cohort 2001;Lelystad;2002, vrijdag 27 september;0.4;58.5;46.6;13.4
1388;Totaal mannen en vrouwen;0;Totaal immigratiemotieven;Allochtone immigranten, cohort 2001;Lelystad;2003, vrijdag 26 september;0.4;62.8;46.3;17.9
1389;Totaal mannen en vrouwen;0;Totaal immigratiemotieven;Allochtone immigranten, cohort 2001;Lelystad;2004, vrijdag 24 september;0.4;61.2;43.6;19.8
1390;Totaal mannen en vrouwen;0;Totaal immigratiemotieven;Allochtone immigranten, cohort 2001;Lelystad;2005, vrijdag 30 september;0.3;66.4;49.7;20.5
1391;Totaal mannen en vrouwen;0;Totaal immigratiemotieven;Allochtone immigranten, cohort 2001;Lelystad;2006, vrijdag 29 september;0.3;73.6;57.1;20.5
1392;Totaal mannen en vrouwen;0;Totaal immigratiemotieven;Allochtone immigranten, cohort 2001;Maastricht;1999, vrijdag 24 september;;;;
1393;Totaal mannen en vrouwen;0;Totaal immigratiemotieven;Allochtone immigranten, cohort 2001;Maastricht;2000, vrijdag 29 september;;;;
1394;Totaal mannen en vrouwen;0;Totaal immigratiemotieven;Allochtone immigranten, cohort 2001;Maastricht;2001, vrijdag 28 september;1.1;33.0;30.8;2.6
1395;Totaal mannen en vrouwen;0;Totaal immigratiemotieven;Allochtone immigranten, cohort 2001;Maastricht;2002, vrijdag 27 september;0.8;43.8;36.8;7.7
1396;Totaal mannen en vrouwen;0;Totaal immigratiemotieven;Allochtone immigranten, cohort 2001;Maastricht;2003, vrijdag 26 september;0.8;44.5;35.6;10.4
1397;Totaal mannen en vrouwen;0;Totaal immigratiemotieven;Allochtone immigranten, cohort 2001;Maastricht;2004, vrijdag 24 september;0.7;45.8;34.9;12.2
1398;Totaal mannen en vrouwen;0;Totaal immigratiemotieven;Allochtone immigranten, cohort 2001;Maastricht;2005, vrijdag 30 september;0.6;46.2;32.4;15.6
1399;Totaal mannen en vrouwen;0;Totaal immigratiemotieven;Allochtone immigranten, cohort 2001;Maastricht;2006, vrijdag 29 september;0.5;48.8;34.3;16.6
1400;Totaal mannen en vrouwen;0;Totaal immigratiemotieven;Allochtone immigranten, cohort 2001;Nieuwegein;1999, vrijdag 24 september;;;;
1401;Totaal mannen en vrouwen;0;Totaal immigratiemotieven;Allochtone immigranten, cohort 2001;Nieuwegein;2000, vrijdag 29 september;;;;
1402;Totaal mannen en vrouwen;0;Totaal immigratiemotieven;Allochtone immigranten, cohort 2001;Nieuwegein;2001, vrijdag 28 september;0.2;38.5;33.8;6.6
1403;Totaal mannen en vrouwen;0;Totaal immigratiemotieven;Allochtone immigranten, cohort 2001;Nieuwegein;2002, vrijdag 27 september;0.2;54.1;36.0;19.8
1404;Totaal mannen en vrouwen;0;Totaal immigratiemotieven;Allochtone immigranten, cohort 2001;Nieuwegein;2003, vrijdag 26 september;0.2;66.7;45.2;25.0
1405;Totaal mannen en vrouwen;0;Totaal immigratiemotieven;Allochtone immigranten, cohort 2001;Nieuwegein;2004, vrijdag 24 september;0.2;69.5;44.5;25.9
1406;Totaal mannen en vrouwen;0;Totaal immigratiemotieven;Allochtone immigranten, cohort 2001;Nieuwegein;2005, vrijdag 30 september;0.2;76.6;50.7;27.8
1407;Totaal mannen en vrouwen;0;Totaal immigratiemotieven;Allochtone immigranten, cohort 2001;Nieuwegein;2006, vrijdag 29 september;0.2;81.6;60.2;25.5
1408;Totaal mannen en vrouwen;0;Totaal immigratiemotieven;Allochtone immigranten, cohort 2001;Nijmegen;1999, vrijdag 24 september;;;;
1409;Totaal mannen en vrouwen;0;Totaal immigratiemotieven;Allochtone immigranten, cohort 2001;Nijmegen;2000, vrijdag 29 september;;;;
1410;Totaal mannen en vrouwen;0;Totaal immigratiemotieven;Allochtone immigranten, cohort 2001;Nijmegen;2001, vrijdag 28 september;1.4;29.8;22.8;7.6
1411;Totaal mannen en vrouwen;0;Totaal immigratiemotieven;Allochtone immigranten, cohort 2001;Nijmegen;2002, vrijdag 27 september;1.3;42.9;31.7;12.4
1412;Totaal mannen en vrouwen;0;Totaal immigratiemotieven;Allochtone immigranten, cohort 2001;Nijmegen;2003, vrijdag 26 september;1.2;43.1;30.6;13.5
1413;Totaal mannen en vrouwen;0;Totaal immigratiemotieven;Allochtone immigranten, cohort 2001;Nijmegen;2004, vrijdag 24 september;1.1;45.6;31.6;15.9
1414;Totaal mannen en vrouwen;0;Totaal immigratiemotieven;Allochtone immigranten, cohort 2001;Nijmegen;2005, vrijdag 30 september;1.0;47.7;32.1;18.0
1415;Totaal mannen en vrouwen;0;Totaal immigratiemotieven;Allochtone immigranten, cohort 2001;Nijmegen;2006, vrijdag 29 september;0.9;54.2;37.3;20.7
1416;Totaal mannen en vrouwen;0;Totaal immigratiemotieven;Allochtone immigranten, cohort 2001;Oosterhout;1999, vrijdag 24 september;;;;
1417;Totaal mannen en vrouwen;0;Totaal immigratiemotieven;Allochtone immigranten, cohort 2001;Oosterhout;2000, vrijdag 29 september;;;;
1418;Totaal mannen en vrouwen;0;Totaal immigratiemotieven;Allochtone immigranten, cohort 2001;Oosterhout;2001, vrijdag 28 september;0.2;31.5;27.8;
1419;Totaal mannen en vrouwen;0;Totaal immigratiemotieven;Allochtone immigranten, cohort 2001;Oosterhout;2002, vrijdag 27 september;0.1;42.0;37.7;
1420;Totaal mannen en vrouwen;0;Totaal immigratiemotieven;Allochtone immigranten, cohort 2001;Oosterhout;2003, vrijdag 26 september;0.1;54.6;42.9;14.3
1421;Totaal mannen en vrouwen;0;Totaal immigratiemotieven;Allochtone immigranten, cohort 2001;Oosterhout;2004, vrijdag 24 september;0.1;64.7;48.3;17.2
1422;Totaal mannen en vrouwen;0;Totaal immigratiemotieven;Allochtone immigranten, cohort 2001;Oosterhout;2005, vrijdag 30 september;0.1;73.9;47.9;28.6
1423;Totaal mannen en vrouwen;0;Totaal immigratiemotieven;Allochtone immigranten, cohort 2001;Oosterhout;2006, vrijdag 29 september;0.1;78.6;49.6;31.6
1424;Totaal mannen en vrouwen;0;Totaal immigratiemotieven;Allochtone immigranten, cohort 2001;Oss;1999, vrijdag 24 september;;;;
1425;Totaal mannen en vrouwen;0;Totaal immigratiemotieven;Allochtone immigranten, cohort 2001;Oss;2000, vrijdag 29 september;;;;
1426;Totaal mannen en vrouwen;0;Totaal immigratiemotieven;Allochtone immigranten, cohort 2001;Oss;2001, vrijdag 28 september;0.2;36.7;29.0;8.3
1427;Totaal mannen en vrouwen;0;Totaal immigratiemotieven;Allochtone immigranten, cohort 2001;Oss;2002, vrijdag 27 september;0.2;55.0;46.2;9.9
